ID_CORRELATIVO,CODMES,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,ATTRITION,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5
29,201208,1,Rang_ingreso_02,Provincia,25.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,17,13,9,3,0,0,1,1,1,1,1,1,0,0,0,0,0,0
21125,201208,0,,Provincia,53.0,0.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28022,201208,1,Rang_ingreso_06,Provincia,24.0,5.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,1,0,0,2,2,1,8,10,4,10,11,12,0,0,0,1,0,0,3,3,3,3,4,4,1,1,1,1,1,1
74348,201208,1,Rang_ingreso_06,Lima,29.0,3.0,0,Cero,190,840,0,41720,33260,35760,1,1,1,1,1,1,Rango_04,0,0,0,2,0,6,4,0,0,0,0,1,0,0,0,18,22,14,14,2,3,3,3,3,3,1,1,1,1,1,1
17353,201208,1,Rang_ingreso_03,Provincia,35.0,8.0,0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
802,201208,1,Rang_ingreso_02,Lima,30.0,6.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,14,7,6,11,11,15,1,1,1,1,1,1,0,0,0,0,0,0
55882,201208,0,,Lima,25.0,7.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0
269,201208,1,Rang_ingreso_03,Lima,25.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0
19462,201208,1,Rang_ingreso_01,Lima,88.0,0.0,0,Rango_SDO_13,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76913,201208,0,,,,0.0,1,Rango_SDO_01,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56689,201208,1,Rang_ingreso_03,Provincia,31.0,5.0,0,Rango_SDO_03,11270,11580,11860,12130,12400,12670,1,1,1,1,1,1,Rango_04,0,2,4,3,2,2,4,10,17,6,11,15,14,6,6,14,4,7,9,2,2,2,2,2,2,1,1,1,1,1,1
58778,201208,1,Rang_ingreso_05,Lima,33.0,2.0,0,Rango_SDO_13,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,5,4,1,6,4,7,0,0,0,0,0,0,20,15,22,17,24,13,2,2,2,2,2,3,1,1,1,1,1,1
12405,201208,1,Rang_ingreso_03,Lima,48.0,0.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,0,Rango_02,0,0,0,0,1,0,0,0,1,4,9,0,0,0,0,0,0,2,0,4,4,4,4,4,3,0,1,1,1,1,1
50008,201208,1,Rang_ingreso_01,Provincia,53.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75725,201208,1,Rang_ingreso_01,Lima,76.0,,1,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,2,1,1,1,1,1,1
24378,201208,1,Rang_ingreso_02,Provincia,,0.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,32,24,12,0,0,0,3,3,3,3,2,2,1,1,1,1,1,1
64062,201208,1,Rang_ingreso_07,Lima,32.0,4.0,0,Cero,740,130,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,1,1,1,1,1,1
15740,201208,0,Rang_ingreso_03,,,0.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63518,201208,1,Rang_ingreso_01,Provincia,31.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65696,201208,1,Rang_ingreso_01,Lima,47.0,0.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,13,0,0,0,0,1,1,1,0,0,0,0,0,0
82100,201208,1,Rang_ingreso_01,Provincia,36.0,0.0,0,Cero,290,0,0,0,0,0,1,0,0,0,0,0,Rango_02,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,2,2,2,2,1,1,1,1,1,1
62677,201208,1,Rang_ingreso_02,Provincia,24.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,2,2,2,1,1,1,1,1,1
63435,201208,1,Rang_ingreso_02,Lima,31.0,10.0,0,Rango_SDO_06,0,80,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,6,2,1,0,2,2,2,2,2,2,1,1,1,1,1,1
85386,201208,0,Rang_ingreso_02,,,0.0,0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47278,201208,1,Rang_ingreso_02,Lima,26.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0
92759,201208,1,Rang_ingreso_01,Provincia,55.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,1,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,5,11,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0
88803,201208,1,Rang_ingreso_03,Lima,27.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
3423,201208,1,Rang_ingreso_01,Provincia,55.0,0.0,0,Cero,0,0,0,0,0,0,1,1,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,7,6,6,6,6,1,1,1,1,1,1
80990,201208,1,Rang_ingreso_01,Provincia,23.0,0.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,2,2,6,3,1,0,0,0,0,0,0,0,14,6,11,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0
22426,201208,1,Rang_ingreso_01,Lima,47.0,9.0,0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,4,5,1,2,1,1,0,0,0,0,0,0,1,2,0,0,1,0,1,2,2,2,2,2,0,0,0,0,0,0
90221,201208,1,Rang_ingreso_01,Lima,32.0,7.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,1,2,2,2,2,2,2,2,1,1,1,1,1,1
63182,201208,1,Rang_ingreso_01,Provincia,29.0,,1,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,1,1,1,1,1,1
55879,201208,1,Rang_ingreso_07,Lima,44.0,9.0,0,Rango_SDO_13,213680,218080,197410,105290,96790,118340,1,1,1,1,1,1,Rango_04,0,4,0,0,0,0,0,0,0,0,0,0,0,8,9,5,7,9,5,1,1,1,1,1,1,0,0,0,0,0,0
57751,201208,1,Rang_ingreso_06,Lima,24.0,2.0,0,Rango_SDO_14,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,3,0,0,1,1,1,1,1,1,0,0,0,0,0,0
12177,201208,1,Rang_ingreso_08,Lima,54.0,6.0,0,Rango_SDO_14,6620,4730,4950,5800,6010,11690,1,1,1,1,1,1,Rango_05,0,0,0,2,0,1,1,0,0,0,0,0,0,7,12,4,2,9,2,4,4,4,4,4,4,1,1,1,1,1,1
83685,201208,0,Rang_ingreso_02,Provincia,44.0,,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91643,201208,1,Rang_ingreso_01,Provincia,36.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,1,1,1,1,1,1,1,1,1,1,1,1
24302,201208,1,,Provincia,27.0,0.0,1,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80581,201208,1,Rang_ingreso_02,Lima,48.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,1,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
13904,201208,1,Rang_ingreso_01,Provincia,35.0,0.0,0,Cero,4540,4380,4500,0,0,0,1,1,1,1,0,0,Rango_02,0,4,1,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,4,4,4,5,4,4,1,1,1,1,1,1
75230,201208,1,Rang_ingreso_06,Lima,31.0,4.0,0,Rango_SDO_04,1170,2820,3340,3030,1280,1510,1,1,1,1,1,1,Rango_03,0,6,3,3,2,4,5,0,0,0,0,0,0,16,8,4,11,9,14,1,1,1,1,1,1,0,0,0,0,0,0
30955,201208,1,Rang_ingreso_01,Lima,33.0,6.0,0,Rango_SDO_10,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,7,4,6,4,6,12,22,8,4,8,14,7,2,3,3,3,3,3,0,1,1,1,1,1
13127,201208,0,Rang_ingreso_02,Lima,35.0,8.0,0,Rango_SDO_11,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,10,13,10,13,14,8,0,0,0,0,0,0,0,0,0,0,0,0
17834,201208,1,Rang_ingreso_02,Lima,36.0,0.0,1,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,4,4,4,3,3,3,1,1,1,1,0,0
76314,201208,1,Rang_ingreso_01,Provincia,56.0,0.0,0,Cero,5810,6300,6780,7000,470,0,1,1,1,1,1,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,5,5,4,1,1,1,1,1,1
98760,201208,1,Rang_ingreso_03,Provincia,41.0,0.0,0,Cero,530,230,190,0,0,0,1,1,1,1,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,3,3,1,1,1,1,1,1
12432,201208,1,Rang_ingreso_02,Provincia,34.0,8.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,4,4,4,4,4,1,1,1,1,1,1
54322,201208,0,,,,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65014,201208,0,Rang_ingreso_01,Lima,38.0,5.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0
86195,201208,1,Rang_ingreso_05,Lima,27.0,3.0,0,Rango_SDO_02,0,0,790,430,1600,640,1,1,1,1,1,1,Rango_03,1,7,4,7,10,9,9,8,6,4,8,9,11,11,12,18,13,16,12,2,2,4,4,4,4,1,1,1,1,1,1
55215,201208,1,Rang_ingreso_04,Lima,34.0,3.0,0,Rango_SDO_04,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,19,11,16,29,1,1,1,1,1,1,0,0,0,0,0,0
29100,201208,1,Rang_ingreso_07,Lima,36.0,,1,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,7,8,8,1,1,1,1,1,1
21421,201208,1,Rang_ingreso_09,Lima,30.0,5.0,0,Rango_SDO_02,144930,145290,145590,146120,146460,146780,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
72895,201208,1,Rang_ingreso_01,Provincia,29.0,3.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,1,Rango_02,1,0,0,0,0,0,0,1,6,0,0,0,0,5,2,3,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
26209,201208,1,Rang_ingreso_01,Lima,40.0,,1,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,5,5,1,1,1,1,1,1
53504,201208,0,Rang_ingreso_01,Lima,23.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,3,3,1,0,0,0,0,0,0,0,0,0,8,10,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14437,201208,1,Rang_ingreso_01,Lima,32.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,2,2,2,2,2,2,1,1,1,1,1,1
77753,201208,0,,Lima,41.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64318,201208,1,Rang_ingreso_04,Provincia,22.0,0.0,0,Cero,5530,5640,540,0,0,0,1,1,1,1,0,0,Rango_02,0,0,0,2,0,0,0,4,5,5,0,0,0,0,0,3,0,0,0,3,3,3,3,2,2,1,1,1,1,1,1
53155,201208,1,Rang_ingreso_01,Provincia,28.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
17590,201208,1,Rang_ingreso_05,Lima,29.0,8.0,0,Rango_SDO_09,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,1,1,1,1,2,2,1,3,0,0,0,1,23,16,39,24,21,30,0,0,0,0,0,0,0,0,0,0,0,0
64816,201208,1,Rang_ingreso_02,Lima,22.0,4.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,3,1,4,1,0,12,11,7,3,2,7,6,4,3,1,13,9,2,3,3,3,3,3,1,1,1,1,1,1
29276,201208,0,Rang_ingreso_06,Provincia,21.0,3.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,15,11,3,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0
37558,201208,1,Rang_ingreso_07,Lima,32.0,8.0,0,Rango_SDO_12,19470,19920,20120,20640,21320,22070,1,1,1,1,1,1,Rango_05,1,0,1,3,3,2,6,1,0,5,7,1,5,24,24,18,17,21,17,4,4,4,4,4,4,1,1,1,1,1,1
31188,201208,1,Rang_ingreso_01,Provincia,27.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4919,201208,1,Rang_ingreso_02,Provincia,60.0,4.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,1,1,1,1,1,1
53042,201208,0,,,,0.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
47945,201208,0,Rang_ingreso_05,,,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,4,0,0,0,0,0,0,0,0,0,0,0,14,10,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14945,201208,0,,,,0.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72083,201208,1,Rang_ingreso_04,Lima,42.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,1,0,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
38218,201208,1,Rang_ingreso_01,Lima,,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,0,2,2,2,2,1,1,1,1,1,1,1,0
67283,201208,1,Rang_ingreso_02,Lima,59.0,0.0,1,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0,0,0,0
2119,201208,0,Rang_ingreso_01,Lima,,1.0,1,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,4,1,1,0,0,1,4,12,8,8,3,9,10,17,5,13,3,8,0,0,0,0,0,0,0,0,0,0,0,0
59566,201208,1,Rang_ingreso_01,Provincia,29.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
6551,201208,1,Rang_ingreso_04,Lima,37.0,9.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,2,4,5,11,4,4,0,0,0,0,0,0,15,12,20,17,12,6,3,3,3,4,4,4,1,1,1,1,1,1
42344,201208,1,Rang_ingreso_01,Provincia,34.0,5.0,0,Cero,600,710,820,120,0,0,1,1,1,1,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,6,5,5,1,1,1,1,1,1
86083,201208,1,Rang_ingreso_04,Provincia,36.0,10.0,0,Rango_SDO_02,2660,1750,970,3050,3230,5270,1,1,1,1,1,1,Rango_04,1,4,1,1,3,3,2,0,0,3,2,0,0,9,16,5,7,5,17,2,2,2,2,2,2,1,1,1,1,1,1
49089,201208,1,Rang_ingreso_01,Lima,22.0,4.0,0,Rango_SDO_01,0,0,0,0,100,210,0,0,0,0,0,0,Rango_02,0,0,1,2,6,9,4,24,25,24,29,22,17,1,1,9,8,8,1,0,0,0,0,0,1,0,0,0,0,0,0
13707,201208,1,Rang_ingreso_01,Lima,43.0,0.0,0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1,1
39744,201208,1,Rang_ingreso_03,Lima,61.0,2.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,6,0,0,0,0,0,0,8,11,19,10,11,2,4,4,4,4,3,3,1,1,1,1,1,1
61519,201208,1,,Lima,50.0,0.0,0,Rango_SDO_14,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97409,201208,1,Rang_ingreso_01,Provincia,27.0,1.0,0,Rango_SDO_02,0,80,200,0,0,0,1,1,1,1,1,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,4,0,11,13,2,2,2,2,2,1,1,1,1,1,1,1
71692,201208,0,,,,0.0,0,Rango_SDO_13,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78829,201208,1,Rang_ingreso_01,Provincia,30.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,18,0,0,0,0,0,15,18,11,0,0,0,3,2,2,2,2,2,1,1,1,1,1,1
38100,201208,1,Rang_ingreso_03,Provincia,27.0,0.0,0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
30403,201208,1,Rang_ingreso_01,Provincia,34.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
66349,201208,1,Rang_ingreso_06,Lima,30.0,,1,Cero,0,1310,3880,4060,4210,4410,0,1,1,1,1,1,Rango_01,0,0,7,11,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,5,5,1,1,1,1,1,1
52512,201208,1,Rang_ingreso_01,Lima,25.0,0.0,0,Rango_SDO_04,3250,0,0,0,0,0,1,0,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1
29925,201208,1,Rang_ingreso_03,Lima,54.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,48,5,0,0,1,1,1,1,1,1,1,0,0,0,0,0
2247,201208,1,Rang_ingreso_01,Lima,35.0,9.0,0,Rango_SDO_04,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,1,0,0,0,0,0,0,0,0,0,0,5,3,4,9,3,6,1,1,1,1,1,1,1,1,1,1,1,1
80945,201208,1,Rang_ingreso_03,Lima,31.0,0.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
36736,201208,0,,Lima,43.0,3.0,0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
27190,201208,1,Rang_ingreso_03,Lima,34.0,0.0,0,Cero,0,0,0,0,0,0,1,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,4,3,1,1,1,1,1,1
83203,201208,0,Rang_ingreso_06,Provincia,28.0,5.0,0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,0,4,2,2,5,0,17,20,8,9,6,13,13,17,12,13,14,9,0,0,0,0,0,0,0,0,0,0,0,0
7284,201208,1,Rang_ingreso_03,Lima,32.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0
77877,201208,1,Rang_ingreso_03,Lima,33.0,0.0,1,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,9,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
68622,201208,1,Rang_ingreso_01,Provincia,41.0,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
46841,201208,1,Rang_ingreso_03,Lima,25.0,1.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,15,13,23,26,24,4,0,0,6,2,4,4,2,1,1,1,1,1,1,0,0,0,0,0
